category,headline,summary,link
Politics,"Boeing Locks Out Firefighters in Contract Dispute, and Biden Weighs In",The aircraft manufacturer and a union representing 125 firefighters are at odds over pay at the company’s plants in the Seattle area.,https://www.nytimes.com/2024/05/09/business/boeing-lockout-firefighters-union-biden.html
Politics,"Maggie Goodlander, Former White House Adviser, to Run for Congress in New Hampshire","Ms. Goodlander, who has worked in the White House and the Justice Department under President Biden, announced her candidacy in New Hampshire’s Second Congressional District.",https://www.nytimes.com/2024/05/09/us/politics/maggie-goodlander-new-hampshire.html
Politics,Supreme Court Rules Against Women Whose Cars Were Seized by the Police,"Two Alabama women spent more than a year trying to reclaim vehicles they owned, which the police had confiscated after arresting their drivers on drug charges.",https://www.nytimes.com/2024/05/09/us/politics/supreme-court-alabama-police-seized-cars.html
Politics,Senate Approves Bill to Reauthorize F.A.A. and Improve Air Travel,The Senate also passed a short-term extension of the current F.A.A. law to give the House time to clear the longer-term package early next week.,https://www.nytimes.com/2024/05/09/us/politics/senate-faa-air-travel.html
Politics,Mike Johnson Becomes the Speaker of the Whole House. For Now.,"Democrats saved the speaker but want to oust him at the ballot box in November, while his standing in his own party remains in serious question.",https://www.nytimes.com/2024/05/09/us/politics/mike-johnson-speaker-vote.html
Politics,Barron Trump Is Picked to Be Delegate at the Republican Convention,"In his most political role to date, Donald J. Trump’s youngest son will serve as a delegate from Florida just a few months after graduating from high school.",https://www.nytimes.com/2024/05/09/us/politics/barron-trump-gop-national-convention.html
Culture,Tony Awards 2024: Print Your Ballot!,Now it’s your turn to predict which nominees will win.,https://www.nytimes.com/interactive/2024/05/13/theater/2024-tonys-ballot.html
Culture,Kendrick Lamar Rides a Rap Beef All the Way to No. 1,"On the Billboard album chart, Dua Lipa’s heavily promoted “Radical Optimism” opened at No. 2, held off by the third week of Taylor Swift’s “Tortured Poets.”",https://www.nytimes.com/2024/05/13/arts/music/taylor-swift-kendrick-lamar-dua-lipa-billboard-charts.html
Culture,They’re Members of an Elite Squad: Prime-Time Drama Super Fans,"Shows like “Law & Order: SVU,” “NCIS” and “Grey’s Anatomy” have kept fans hooked for 20 seasons or more. How do they do it?",https://www.nytimes.com/2024/05/13/arts/television/svu-greys-anatomy-ncis-fans.html
Culture,Can You Find The 13 Book Titles Hidden in This Text?,"A baker’s dozen of sports books — including athlete memoirs, biographies, team histories and a few classics of the form — are tucked away in this very short story. Can you find them all?",https://www.nytimes.com/interactive/2024/05/13/books/review/sports-books-quiz.html
Culture,"Are Plants Intelligent? If So, What Does That Mean for Your Salad?","A new book, “The Light Eaters,” looks at how plants sense the world and the agency they have in their own lives.",https://www.nytimes.com/2024/05/13/books/zoe-schlanger-light-eaters.html
Culture,How to Navigate London’s Wondrous (and Very Big) V&A Museum,"Paintings, ceramics, photography, fashion, furniture and more: The Victoria and Albert Museum is a treasure trove of art and design. Here’s one besotted visitor’s plan for taking it all in.",https://www.nytimes.com/2024/05/13/travel/london-victoria-and-albert-museum.html
Culture,What’s on TV This Week: ‘Mary & George’ and Lots of ‘Law & Order’,The Starz show starring Nicholas Galitzine and Julianne Moore wraps up. Three versions of the crime procedural air finales.,https://www.nytimes.com/2024/05/13/arts/television/whats-on-tv-this-week-mary-george-and-lots-of-law-order.html
Culture,"Susan Backlinie, Swimmer Who Was First Victim in ‘Jaws,’ Dies at 77","Ms. Backlinie, a stunt woman, appeared in the terrifying opening scene of the 1975 blockbuster in which a great white shark attacks.",https://www.nytimes.com/2024/05/12/arts/television/susan-backlinie-dead-jaws.html
Culture,"Alex Hassilev, the Last of the Original Limeliters, Dies at 91","The trio’s witty, urbane arrangements made it one of the top acts of the early-1960s folk music revival. His gift for languages helped.",https://www.nytimes.com/2024/05/12/arts/music/alex-hassilev-dead.html
Culture,"Mona Lisa, Smile: You’re in Lecco, After All",A mash-up of geology and art history has identified a likely setting for one of the world’s most famous paintings.,https://www.nytimes.com/2024/05/12/arts/mona-lisa-location-solved.html
Culture,Tony Awards 2024: Print Your Ballot!,Now it’s your turn to predict which nominees will win.,https://www.nytimes.com/interactive/2024/05/13/theater/2024-tonys-ballot.html
Culture,Kendrick Lamar Rides a Rap Beef All the Way to No. 1,"On the Billboard album chart, Dua Lipa’s heavily promoted “Radical Optimism” opened at No. 2, held off by the third week of Taylor Swift’s “Tortured Poets.”",https://www.nytimes.com/2024/05/13/arts/music/taylor-swift-kendrick-lamar-dua-lipa-billboard-charts.html
Culture,They’re Members of an Elite Squad: Prime-Time Drama Super Fans,"Shows like “Law & Order: SVU,” “NCIS” and “Grey’s Anatomy” have kept fans hooked for 20 seasons or more. How do they do it?",https://www.nytimes.com/2024/05/13/arts/television/svu-greys-anatomy-ncis-fans.html
Culture,Can You Find The 13 Book Titles Hidden in This Text?,"A baker’s dozen of sports books — including athlete memoirs, biographies, team histories and a few classics of the form — are tucked away in this very short story. Can you find them all?",https://www.nytimes.com/interactive/2024/05/13/books/review/sports-books-quiz.html
Culture,"Are Plants Intelligent? If So, What Does That Mean for Your Salad?","A new book, “The Light Eaters,” looks at how plants sense the world and the agency they have in their own lives.",https://www.nytimes.com/2024/05/13/books/zoe-schlanger-light-eaters.html
Culture,How to Navigate London’s Wondrous (and Very Big) V&A Museum,"Paintings, ceramics, photography, fashion, furniture and more: The Victoria and Albert Museum is a treasure trove of art and design. Here’s one besotted visitor’s plan for taking it all in.",https://www.nytimes.com/2024/05/13/travel/london-victoria-and-albert-museum.html
Culture,What’s on TV This Week: ‘Mary & George’ and Lots of ‘Law & Order’,The Starz show starring Nicholas Galitzine and Julianne Moore wraps up. Three versions of the crime procedural air finales.,https://www.nytimes.com/2024/05/13/arts/television/whats-on-tv-this-week-mary-george-and-lots-of-law-order.html
Culture,"Susan Backlinie, Swimmer Who Was First Victim in ‘Jaws,’ Dies at 77","Ms. Backlinie, a stunt woman, appeared in the terrifying opening scene of the 1975 blockbuster in which a great white shark attacks.",https://www.nytimes.com/2024/05/12/arts/television/susan-backlinie-dead-jaws.html
Culture,"Alex Hassilev, the Last of the Original Limeliters, Dies at 91","The trio’s witty, urbane arrangements made it one of the top acts of the early-1960s folk music revival. His gift for languages helped.",https://www.nytimes.com/2024/05/12/arts/music/alex-hassilev-dead.html
Culture,"Mona Lisa, Smile: You’re in Lecco, After All",A mash-up of geology and art history has identified a likely setting for one of the world’s most famous paintings.,https://www.nytimes.com/2024/05/12/arts/mona-lisa-location-solved.html
Culture,"Roger Corman, 98, Dies; Prolific Master of Low-Budget Cinema","He had hundreds of horror, science fiction and crime films to his credit. He also helped start the careers of Martin Scorsese, Francis Ford Coppola and many others.",https://www.nytimes.com/2024/05/12/movies/roger-corman-dead.html
Culture,"Switzerland Wins Eurovision, as Protests Give Way to Spectacle","The nonbinary singer Nemo won the high-camp contest, during a night that included pro-Palestinian demonstrations outside the arena and fireworks onstage.",https://www.nytimes.com/2024/05/11/arts/music/eurovision-final-winner.html
Culture,"Sam Rubin, TV Anchor Known for His Hollywood Reporting, Dies at 64",He began at the Los Angeles television news station KTLA in 1991 and went on to become a staple of morning viewing through his interviews with celebrities.,https://www.nytimes.com/2024/05/11/arts/television/sam-rubin-ktla-dead.html
Culture,"Jeannie Epper, Stunt Double to the Stars, Is Dead at 83",Her first stunt was riding a horse bareback down a cliff when she was 9. She went on to soar on the hit TV series “Wonder Woman” and in many other places.,https://www.nytimes.com/2024/05/11/arts/jeannie-epper-dead.html
Culture,"Eberhard Kornfeld, Art Dealer, Collector and Historian, Is Dead at 99","Ensconced in a 15th-century Swiss manor house, he became an expert on the old masters and later tangled with heirs of a collector killed by the Nazis.",https://www.nytimes.com/2024/05/11/arts/eberhard-kornfeld-dead.html
Culture,"Before the Eurovision Final, a Pro-Palestinian March","For months, activists and some fans of the song contest have demanded Israel be banned from the event, which this year takes place in Malmo, Sweden.",https://www.nytimes.com/2024/05/11/arts/music/eurovision-israel-palestine-protest.html
Culture,Eurovision Disqualifies Dutch Entrant Hours Before Final,The competition’s organizers said that Swedish police were investigating the singer Joost Klein and that it would be inappropriate for him to take part in Saturday’s final.,https://www.nytimes.com/2024/05/11/arts/music/eurovision-joost-klein-disqualified.html
